date,open,high,low,close
2019-07-23,1730.7,1732.69,1719.93,1724.87
2019-07-24,1727.81,1730.71,1720.6,1725.44
2019-07-25,1727.13,1732.92,1725.47,1730.9
2019-07-26,1729.26,1730.08,1714.81,1717.97
2019-07-30,1718.55,1722.2,1704.03,1706.49
2019-07-31,1704.04,1716.05,1702.72,1711.97
2019-08-01,1706.56,1709.05,1694.93,1699.75
2019-08-02,1680.52,1687.15,1671.97,1684.71
2019-08-05,1675.02,1681.36,1664.73,1665.99
2019-08-06,1652.72,1673.38,1647.49,1671.48
2019-08-07,1672.52,1681.81,1665.14,1669.44
2019-08-08,1670.93,1673.84,1660.36,1665.12
2019-08-09,1672.22,1675.44,1649.52,1650.64
2019-08-13,1642.82,1644.15,1619.03,1620.23
2019-08-14,1634.72,1640.92,1612.09,1619.45
2019-08-15,1605.0,1614.08,1590.55,1604.03
2019-08-16,1608.98,1632.42,1607.22,1631.4
2019-08-19,1639.42,1643.65,1633.79,1637.26
2019-08-20,1642.82,1643.41,1621.85,1625.57
2019-08-21,1628.55,1642.07,1623.24,1638.24
2019-08-22,1628.1,1638.03,1627.3,1633.56
2019-08-23,1637.7,1646.74,1636.2,1646.68
2019-08-26,1620.36,1624.77,1609.4,1622.73
2019-08-27,1625.04,1630.55,1612.1,1615.47
2019-08-28,1618.3,1624.27,1615.19,1616.93
2019-08-29,1621.92,1639.17,1621.06,1639.14
2019-08-30,1647.06,1654.93,1643.04,1654.92
2019-09-02,1651.2,1658.66,1646.59,1654.11
2019-09-03,1657.3,1660.26,1642.23,1642.25
2019-09-04,1650.87,1664.56,1647.29,1658.64
2019-09-05,1670.91,1673.84,1663.34,1669.79
2019-09-06,1677.41,1679.65,1667.61,1670.06
2019-09-09,1673.22,1676.62,1666.61,1671.22
2019-09-10,1675.1,1677.47,1662.28,1665.93
2019-09-11,1669.36,1674.73,1661.66,1674.03
2019-09-12,1678.32,1679.03,1659.42,1660.68
2019-09-13,1664.37,1667.49,1655.95,1661.96
2019-09-16,1666.77,1668.77,1658.65,1662.93
2019-09-17,1661.59,1670.62,1659.14,1663.93
2019-09-18,1663.62,1664.81,1650.64,1654.14
2019-09-19,1656.66,1660.81,1638.47,1640.66
2019-09-20,1641.23,1644.29,1627.9,1636.2
2019-09-23,1635.31,1636.16,1620.77,1622.79
2019-09-24,1623.6,1634.04,1622.75,1630.5
2019-09-25,1624.69,1630.56,1621.63,1628.38
2019-09-26,1633.92,1638.25,1630.81,1636.75
2019-09-27,1636.42,1648.67,1630.39,1643.76
2019-09-30,1643.13,1645.06,1634.1,1637.22
2019-10-01,1637.59,1639.14,1623.03,1624.09
2019-10-02,1617.83,1619.34,1608.89,1613.64
2019-10-03,1606.38,1614.84,1605.13,1610.69
2019-10-04,1613.7,1615.33,1603.61,1605.96
2019-10-07,1611.74,1616.06,1607.32,1613.71
2019-10-08,1620.29,1623.56,1609.27,1612.17
2019-10-09,1610.65,1617.38,1603.97,1616.18
2019-10-10,1614.07,1615.25,1606.71,1607.5
2019-10-11,1613.47,1627.26,1613.08,1626.0
2019-10-15,1631.05,1633.89,1621.73,1627.01
2019-10-16,1629.88,1636.51,1628.87,1634.46
2019-10-17,1638.98,1640.15,1630.47,1632.8
2019-10-18,1634.4,1637.36,1623.38,1631.43
2019-10-21,1630.43,1631.63,1619.49,1620.78
2019-10-22,1625.06,1631.94,1624.44,1631.46
2019-10-24,1636.07,1637.49,1617.59,1620.97
2019-10-25,1620.61,1622.66,1592.66,1593.28
2019-10-28,1591.64,1599.1,1579.13,1596.48
2019-10-29,1601.44,1605.45,1588.82,1591.21
2019-10-30,1594.4,1601.83,1589.48,1601.83
2019-10-31,1606.71,1610.03,1600.23,1601.49
2019-11-01,1600.73,1603.53,1589.72,1592.52
2019-11-04,1601.9,1624.83,1600.95,1622.25
2019-11-05,1628.73,1629.77,1617.72,1626.87
2019-11-06,1627.23,1631.34,1621.34,1623.99
2019-11-07,1623.64,1641.38,1620.12,1640.88
2019-11-08,1641.55,1642.5,1634.5,1637.85
2019-11-11,1632.77,1634.09,1619.02,1622.12
2019-11-12,1625.42,1632.82,1622.18,1626.2
2019-11-13,1621.91,1627.45,1610.93,1615.14
2019-11-14,1616.61,1619.86,1605.32,1609.47
2019-11-15,1613.3,1615.48,1595.32,1602.23
2019-11-18,1605.19,1609.99,1596.8,1608.0
2019-11-19,1605.47,1609.3,1600.05,1607.25
2019-11-20,1599.42,1603.57,1595.01,1596.83
2019-11-21,1594.95,1595.77,1583.77,1591.86
2019-11-22,1595.38,1599.49,1591.18,1597.72
2019-11-25,1603.13,1614.8,1601.76,1614.8
2019-11-26,1618.15,1620.6,1608.64,1609.38
2019-11-27,1611.85,1613.81,1604.34,1607.27
2019-11-28,1607.97,1608.67,1595.11,1597.68
2019-11-29,1594.04,1594.54,1580.08,1590.59
2019-12-02,1588.59,1589.34,1566.68,1569.53
2019-12-03,1562.63,1574.12,1561.46,1567.63
2019-12-04,1562.22,1570.39,1556.51,1565.45
2019-12-06,1571.1,1575.79,1558.5,1558.99
2019-12-09,1559.84,1559.93,1548.01,1552.96
2019-12-11,1555.38,1559.19,1546.51,1551.82
2019-12-12,1558.6,1568.62,1557.1,1563.85
2019-12-13,1577.38,1582.16,1570.07,1573.91
2019-12-16,1572.64,1573.41,1549.69,1549.74
2019-12-17,1551.71,1556.82,1543.22,1548.65
2019-12-18,1555.55,1566.27,1554.99,1563.74
2019-12-19,1558.8,1576.5,1552.88,1573.51
2019-12-20,1572.61,1576.43,1566.77,1572.92
2019-12-23,1574.85,1581.4,1571.3,1573.57
2019-12-24,1575.03,1576.56,1567.27,1568.63
2019-12-25,1566.59,1574.41,1564.85,1573.0
2019-12-26,1573.81,1579.33,1573.44,1579.03
2019-12-27,1583.46,1588.02,1568.05,1578.22
2019-12-30,1581.05,1583.86,1575.92,1579.84
2020-01-02,1584.35,1597.92,1583.18,1595.82
2020-01-03,1596.95,1604.43,1592.9,1594.97
2020-01-06,1584.13,1585.56,1565.93,1568.5
2020-01-07,1578.52,1585.44,1570.04,1585.23
2020-01-08,1569.82,1572.03,1555.75,1559.27
2020-01-09,1572.74,1581.5,1568.16,1579.64
2020-01-10,1583.48,1584.16,1573.8,1580.63
2020-01-13,1586.13,1588.79,1579.34,1586.16
2020-01-14,1589.68,1592.84,1579.83,1586.9
2020-01-15,1582.96,1587.77,1575.98,1581.05
2020-01-16,1582.77,1598.38,1581.75,1595.87
2020-01-17,1600.28,1604.28,1595.96,1600.48
2020-01-20,1597.5,1598.7,1586.73,1589.11
2020-01-21,1584.17,1587.85,1573.26,1574.94
2020-01-22,1579.25,1580.34,1566.86,1574.59
2020-01-23,1570.66,1577.92,1567.1,1573.7
2020-01-24,1575.07,1576.68,1567.07,1569.55
2020-01-27,1546.9,1548.11,1519.03,1524.15
2020-01-28,1519.55,1535.23,1507.36,1513.26
2020-01-29,1522.88,1528.14,1511.15,1524.59
2020-01-30,1516.36,1525.17,1515.68,1523.99
2020-01-31,1528.86,1532.09,1514.14,1514.14
2020-02-03,1507.28,1513.43,1495.94,1496.06
2020-02-04,1501.34,1520.1,1499.21,1519.38
2020-02-05,1521.67,1534.93,1516.55,1534.14
2020-02-06,1538.29,1541.81,1530.51,1535.79
2020-02-07,1536.28,1539.36,1527.34,1535.24
2020-02-11,1538.31,1539.43,1522.97,1523.93
2020-02-12,1530.59,1542.76,1529.15,1539.84
2020-02-13,1539.31,1542.19,1530.44,1532.77
2020-02-14,1537.16,1540.46,1524.15,1526.3
2020-02-17,1528.48,1532.87,1523.74,1527.25
2020-02-18,1521.0,1522.33,1510.52,1513.68
2020-02-19,1517.78,1523.61,1501.74,1505.54
2020-02-20,1504.48,1504.95,1484.51,1491.24
2020-02-21,1480.53,1495.17,1476.89,1495.09
2020-02-24,1473.57,1474.12,1435.56,1435.56
2020-02-25,1436.24,1446.63,1416.4,1439.1
2020-02-26,1425.56,1428.35,1366.41,1366.41
2020-02-27,1369.83,1397.69,1355.63,1395.08
2020-02-28,1348.46,1357.15,1337.0,1340.52
2020-03-02,1355.99,1358.52,1317.45,1335.72
2020-03-03,1357.72,1380.39,1352.22,1375.02
2020-03-04,1361.44,1380.82,1358.24,1378.61
2020-03-05,1391.35,1408.35,1390.83,1390.83
2020-03-06,1373.19,1374.2,1359.75,1364.57
2020-03-09,1272.95,1299.77,1249.31,1255.94
2020-03-10,1262.8,1285.65,1258.7,1271.25
2020-03-11,1268.56,1281.63,1238.0,1249.89
2020-03-12,1184.16,1187.39,1095.37,1114.91
2020-03-13,1008.06,1164.16,969.08,1128.91
2020-03-16,1072.3,1105.2,1043.79,1046.08
2020-03-17,1045.09,1068.85,1035.16,1035.17
2020-03-18,1053.04,1076.16,1026.89,1048.15
2020-03-19,1019.07,1048.8,1010.6,1044.19
2020-03-20,1077.65,1133.56,1070.05,1127.24
2020-03-23,1045.65,1065.67,1022.83,1024.46
2020-03-24,1064.33,1067.51,1024.38,1033.84
2020-03-25,1063.23,1099.94,1050.72,1080.03
2020-03-26,1074.64,1103.59,1072.94,1091.96
2020-03-27,1112.83,1124.28,1089.14,1099.76
2020-03-30,1087.35,1094.12,1073.37,1087.82
2020-03-31,1108.79,1127.92,1104.12,1125.86
2020-04-01,1117.51,1132.1,1105.34,1105.51
2020-04-02,1113.91,1142.47,1105.31,1138.27
2020-04-03,1150.86,1156.59,1130.54,1138.84
2020-04-07,1184.87,1220.67,1173.14,1214.95
2020-04-08,1202.0,1213.55,1192.98,1205.77
2020-04-09,1220.78,1243.5,1202.25,1210.48
2020-04-10,1207.47,1228.07,1205.15,1228.03
2020-04-13,1229.21,1237.23,1220.0,1236.78
2020-04-14,1252.5,1267.55,1241.1,1256.35
2020-04-15,1253.92,1261.66,1233.66,1236.1
2020-04-16,1226.16,1231.05,1200.14,1200.15
2020-04-17,1230.34,1239.52,1218.57,1239.24
2020-04-20,1241.94,1273.25,1237.22,1266.4
2020-04-21,1247.52,1260.96,1243.58,1252.92
2020-04-22,1245.9,1262.43,1231.58,1261.81
2020-04-23,1266.61,1276.18,1260.8,1272.53
2020-04-24,1274.21,1280.02,1255.73,1258.78
2020-04-27,1271.22,1272.75,1258.45,1267.41
2020-04-28,1267.46,1283.01,1260.96,1274.99
2020-04-29,1282.57,1286.45,1275.68,1282.68
2020-04-30,1297.93,1301.66,1292.97,1301.66
2020-05-05,1287.7,1289.09,1278.5,1278.63
2020-05-07,1274.5,1277.36,1252.2,1257.98
2020-05-08,1265.23,1270.54,1256.74,1266.02
2020-05-11,1277.41,1293.35,1276.6,1287.3
2020-05-12,1286.31,1301.88,1283.87,1299.69
2020-05-13,1297.03,1303.28,1290.47,1294.55
2020-05-14,1286.63,1290.24,1275.85,1280.4
2020-05-15,1287.06,1289.24,1278.86,1280.76
2020-05-18,1290.11,1295.94,1283.6,1286.53
2020-05-19,1308.96,1318.01,1304.49,1309.95
2020-05-20,1311.36,1322.22,1306.96,1322.2
2020-05-21,1330.84,1333.25,1315.03,1320.69
2020-05-22,1309.92,1311.54,1286.76,1303.97
2020-05-25,1308.16,1323.43,1302.12,1320.98
2020-05-26,1335.87,1345.31,1332.3,1336.09
2020-05-27,1339.18,1345.53,1328.07,1345.11
2020-05-28,1356.02,1358.6,1337.5,1337.51
2020-05-29,1333.7,1342.88,1323.12,1342.85
2020-06-01,1355.39,1362.46,1348.99,1352.37
2020-06-02,1361.64,1374.29,1357.23,1374.18
2020-06-04,1396.25,1413.54,1393.21,1411.01
2020-06-05,1416.72,1438.09,1402.77,1435.7
2020-06-08,1449.76,1454.95,1429.68,1438.66
2020-06-09,1438.64,1448.13,1400.87,1408.37
2020-06-10,1417.04,1423.36,1402.46,1418.77
2020-06-11,1413.2,1421.51,1384.68,1396.77
2020-06-12,1359.0,1386.22,1353.51,1382.56
2020-06-15,1373.5,1379.78,1338.25,1341.99
2020-06-16,1374.59,1376.99,1362.38,1367.13
2020-06-17,1362.78,1381.0,1358.27,1376.18
2020-06-18,1359.68,1377.39,1358.11,1372.98
2020-06-19,1376.89,1380.02,1368.03,1370.82
2020-06-22,1359.3,1367.98,1347.6,1352.18
2020-06-23,1359.55,1361.84,1351.92,1356.43
2020-06-24,1362.42,1365.46,1333.32,1333.43
2020-06-25,1317.72,1325.88,1306.67,1325.88
2020-06-26,1335.55,1344.04,1328.49,1330.34
2020-06-29,1320.73,1329.94,1312.59,1329.76
2020-06-30,1344.54,1351.59,1339.03,1339.03
2020-07-01,1345.62,1350.16,1331.6,1349.44
2020-07-02,1357.21,1376.31,1353.5,1374.13
2020-07-03,1377.67,1380.08,1370.37,1372.27
2020-07-07,1389.18,1391.77,1373.2,1373.22
2020-07-08,1371.91,1379.71,1361.24,1362.46
2020-07-09,1367.24,1370.8,1358.03,1365.81
2020-07-10,1357.99,1363.28,1346.72,1350.5
2020-07-13,1361.75,1363.82,1339.69,1342.37
2020-07-14,1332.87,1342.3,1326.65,1341.07
2020-07-15,1351.5,1356.93,1344.76,1354.31
2020-07-16,1354.23,1357.26,1343.02,1347.86
2020-07-17,1353.27,1361.39,1350.1,1359.58
2020-07-20,1358.62,1365.71,1352.03,1358.29
2020-07-21,1366.83,1379.15,1366.59,1377.0
2020-07-22,1380.97,1382.29,1356.86,1357.04
2020-07-23,1356.97,1363.9,1348.92,1359.65
2020-07-24,1348.81,1350.93,1337.21,1340.92
2020-07-29,1346.6,1349.91,1337.03,1338.35
2020-07-30,1345.09,1347.45,1313.1,1315.74
2020-07-31,1314.99,1328.64,1303.25,1328.53
2020-08-03,1324.46,1325.31,1311.25,1321.23
2020-08-04,1330.6,1338.08,1328.13,1330.81
2020-08-05,1335.52,1341.23,1326.07,1337.35
2020-08-06,1336.13,1346.49,1333.18,1333.22
2020-08-07,1331.92,1333.21,1321.16,1324.4
2020-08-10,1327.16,1330.17,1321.9,1322.01
2020-08-11,1334.1,1343.16,1332.24,1336.84
2020-08-13,1349.08,1353.53,1343.09,1346.69
2020-08-14,1345.56,1347.63,1324.97,1327.05
2020-08-17,1329.82,1331.8,1315.89,1320.91
2020-08-18,1321.38,1330.4,1321.07,1330.11
2020-08-19,1331.54,1332.79,1301.97,1308.67
2020-08-20,1296.37,1303.72,1292.59,1296.79
2020-08-21,1305.82,1307.64,1296.68,1299.26
2020-08-24,1305.22,1318.2,1299.05,1317.11
2020-08-25,1324.81,1327.42,1315.13,1315.99
2020-08-26,1317.74,1323.97,1311.14,1322.55
2020-08-27,1322.48,1331.64,1320.91,1326.81
2020-08-28,1335.3,1337.61,1319.45,1323.31
2020-08-31,1328.7,1333.3,1308.73,1310.66
2020-09-01,1312.75,1316.68,1301.14,1305.57
2020-09-02,1304.7,1316.08,1301.78,1315.88
2020-09-03,1320.63,1322.66,1308.84,1311.95
2020-09-08,1305.64,1305.85,1293.33,1293.8
2020-09-09,1279.24,1295.55,1276.38,1293.4
2020-09-10,1295.01,1298.33,1286.15,1290.89
2020-09-11,1290.16,1296.13,1279.33,1279.96
2020-09-14,1285.16,1287.35,1270.59,1272.34
2020-09-15,1276.93,1287.04,1274.62,1286.18
2020-09-16,1287.01,1295.8,1284.09,1293.48
2020-09-17,1289.6,1292.42,1280.11,1284.4
2020-09-18,1287.74,1293.29,1280.43,1288.39
2020-09-21,1293.77,1295.35,1273.44,1275.16
2020-09-22,1271.36,1275.27,1262.41,1267.63
2020-09-23,1271.19,1272.59,1260.64,1264.01
2020-09-24,1255.79,1260.31,1241.52,1247.46
2020-09-25,1251.67,1256.4,1241.66,1244.94
2020-09-28,1251.23,1264.5,1251.12,1263.02
2020-09-29,1266.77,1267.67,1254.34,1257.34
2020-09-30,1259.08,1260.06,1236.53,1237.04
2020-10-01,1244.23,1251.11,1232.81,1247.59
2020-10-02,1245.11,1246.78,1231.11,1237.54
2020-10-05,1245.79,1248.67,1239.06,1242.99
2020-10-06,1251.89,1257.46,1249.14,1250.15
2020-10-07,1248.25,1264.29,1245.09,1263.71
2020-10-08,1269.85,1282.65,1269.5,1274.83
2020-10-09,1279.79,1280.81,1264.24,1267.14
2020-10-12,1269.5,1277.64,1265.27,1273.43
2020-10-14,1269.49,1271.1,1257.84,1263.99
2020-10-15,1255.05,1258.09,1240.75,1242.96
2020-10-16,1245.4,1247.89,1226.95,1233.68
2020-10-19,1221.88,1223.15,1205.61,1208.75
2020-10-20,1205.33,1219.16,1202.03,1210.67
2020-10-21,1217.1,1222.62,1211.85,1216.48
2020-10-22,1214.63,1223.48,1204.73,1213.61
2020-10-26,1212.49,1215.79,1205.81,1207.97
2020-10-27,1201.45,1212.03,1197.74,1208.95
2020-10-28,1207.42,1217.88,1205.88,1207.94
2020-10-29,1200.43,1206.84,1195.99,1201.64
2020-10-30,1204.05,1204.99,1187.49,1194.95
2020-11-02,1196.64,1202.55,1191.44,1202.16
2020-11-03,1210.06,1222.78,1209.9,1221.33
2020-11-04,1223.67,1231.05,1214.49,1222.44
2020-11-05,1234.61,1266.58,1232.72,1264.32
2020-11-06,1265.84,1270.22,1251.08,1260.08
2020-11-09,1281.41,1293.9,1277.52,1285.88
2020-11-10,1330.14,1346.72,1313.04,1341.24
2020-11-11,1353.65,1356.83,1331.39,1345.34
2020-11-12,1340.43,1341.57,1327.17,1336.31
2020-11-13,1330.49,1352.51,1327.73,1346.47
2020-11-16,1360.94,1365.87,1351.04,1351.06
2020-11-17,1356.41,1365.91,1344.55,1349.81
2020-11-18,1345.76,1364.64,1341.46,1364.59
2020-11-19,1363.58,1375.02,1362.41,1369.42
2020-11-20,1369.96,1390.37,1368.2,1389.34
2020-11-23,1397.53,1422.43,1395.58,1420.43
2020-11-24,1429.44,1432.56,1401.29,1401.63
2020-11-25,1416.84,1428.36,1392.42,1415.72
2020-11-26,1420.96,1433.57,1416.79,1433.56
2020-11-27,1431.26,1444.53,1429.43,1437.78
2020-11-30,1429.99,1435.04,1408.02,1408.31
2020-12-01,1418.06,1430.03,1416.39,1420.87
2020-12-02,1416.58,1430.49,1415.1,1417.95
2020-12-03,1424.16,1439.22,1420.69,1438.32
2020-12-04,1439.82,1454.94,1439.14,1449.83
2020-12-08,1448.08,1484.73,1442.65,1478.92
2020-12-09,1490.77,1503.89,1474.83,1482.67
2020-12-14,1491.87,1495.18,1471.56,1476.13
2020-12-15,1468.22,1478.61,1459.97,1477.21
2020-12-16,1487.28,1488.86,1475.09,1482.09
2020-12-17,1487.7,1495.37,1483.32,1483.89
2020-12-18,1485.27,1489.78,1475.01,1482.38
2020-12-21,1429.5,1453.88,1401.58,1401.78
2020-12-22,1405.42,1428.11,1388.23,1424.39
2020-12-23,1422.59,1440.52,1414.21,1416.02
2020-12-24,1420.6,1453.87,1409.75,1451.52
2020-12-25,1463.32,1486.84,1462.77,1486.31
2020-12-28,1505.15,1512.99,1452.48,1452.67
2020-12-29,1452.39,1468.6,1440.59,1461.95
2020-12-30,1467.74,1479.04,1445.36,1449.35
2021-01-04,1428.8,1468.27,1425.48,1468.24
2021-01-05,1467.89,1506.66,1466.05,1506.65
2021-01-06,1506.56,1514.89,1485.79,1492.36
2021-01-07,1510.64,1519.91,1502.81,1513.78
2021-01-08,1528.12,1538.61,1521.17,1536.44
2021-01-11,1539.79,1550.75,1527.75,1536.49
2021-01-12,1536.75,1542.65,1528.5,1539.85
2021-01-13,1548.3,1561.66,1542.42,1547.31
2021-01-14,1545.35,1552.78,1533.52,1535.98
2021-01-15,1537.03,1544.11,1513.48,1519.13
2021-01-18,1511.04,1515.51,1503.04,1510.13
2021-01-19,1519.37,1529.17,1518.66,1522.59
2021-01-20,1524.91,1529.5,1511.41,1515.72
2021-01-21,1525.63,1529.27,1510.8,1513.51
2021-01-22,1508.92,1518.05,1494.45,1497.88
2021-01-25,1498.36,1505.47,1491.63,1501.62
2021-01-26,1497.03,1514.82,1490.37,1512.83
2021-01-27,1510.68,1515.32,1498.05,1498.13
2021-01-28,1482.5,1492.0,1467.74,1468.51
2021-01-29,1478.76,1480.44,1455.55,1466.98
2021-02-01,1465.76,1481.66,1456.45,1478.05
2021-02-02,1491.02,1496.46,1480.5,1486.25
2021-02-03,1498.5,1500.17,1481.69,1481.75
2021-02-04,1486.5,1492.39,1477.88,1482.98
2021-02-05,1491.07,1498.35,1488.73,1496.61
2021-02-08,1508.45,1517.31,1507.09,1516.43
2021-02-09,1524.58,1529.49,1516.5,1518.27
2021-02-10,1526.34,1527.88,1513.13,1516.94
2021-02-11,1520.68,1521.31,1503.19,1508.35
2021-02-15,1515.91,1529.98,1513.33,1522.72
2021-02-16,1528.43,1531.29,1522.41,1523.11
2021-02-17,1519.74,1528.58,1513.96,1514.91
2021-02-18,1519.79,1524.11,1510.77,1511.03
2021-02-19,1504.98,1507.63,1493.52,1500.51
2021-02-22,1504.65,1505.47,1476.5,1478.14
2021-02-23,1487.53,1506.94,1486.18,1500.61
2021-02-24,1503.56,1507.78,1485.94,1491.11
2021-02-25,1508.82,1511.3,1494.36,1496.78
2021-03-01,1493.55,1505.61,1487.99,1500.92
2021-03-02,1503.91,1509.65,1500.8,1503.36
2021-03-03,1510.27,1543.48,1510.07,1543.4
2021-03-04,1535.76,1540.66,1527.88,1534.11
2021-03-05,1531.05,1553.92,1529.83,1544.11
2021-03-08,1559.17,1562.56,1540.64,1543.76
2021-03-09,1553.0,1554.96,1537.23,1550.59
2021-03-10,1553.27,1573.55,1550.45,1573.05
2021-03-11,1582.69,1584.61,1569.87,1575.13
2021-03-12,1579.71,1584.4,1562.9,1568.19
2021-03-15,1573.11,1575.96,1562.69,1565.73
2021-03-16,1569.01,1573.13,1562.35,1564.03
2021-03-17,1562.92,1571.53,1559.22,1566.76
2021-03-18,1579.72,1583.3,1567.67,1568.82
2021-03-19,1562.3,1566.67,1554.96,1563.96
2021-03-22,1563.56,1571.74,1555.38,1566.36
2021-03-23,1572.7,1574.14,1562.03,1564.25
2021-03-24,1557.5,1570.84,1555.72,1570.83
2021-03-25,1576.27,1580.17,1571.04,1571.04
2021-03-26,1577.47,1580.74,1566.89,1574.86
2021-03-29,1582.73,1592.47,1580.9,1583.89
2021-03-30,1589.68,1593.52,1585.06,1589.53
2021-03-31,1592.26,1593.93,1585.58,1587.21
2021-04-01,1594.01,1600.6,1590.33,1595.12
2021-04-02,1603.24,1606.41,1595.31,1596.27
2021-04-05,1599.33,1601.24,1575.56,1579.66
2021-04-07,1566.11,1570.69,1555.57,1556.56
2021-04-08,1554.64,1564.05,1552.18,1558.83
2021-04-09,1562.2,1572.13,1561.76,1566.34
2021-04-12,1561.53,1562.07,1539.24,1541.12
2021-04-16,1543.59,1550.26,1529.29,1548.96
2021-04-19,1555.01,1574.97,1552.91,1574.91
2021-04-20,1574.38,1582.49,1570.53,1580.04
2021-04-21,1576.19,1584.57,1575.56,1580.01
2021-04-22,1585.91,1587.95,1564.83,1568.21
2021-04-23,1563.46,1564.62,1550.62,1553.59
2021-04-26,1552.05,1561.52,1544.1,1559.53
2021-04-27,1564.06,1570.58,1553.03,1559.23
2021-04-28,1565.7,1578.62,1562.84,1576.79
2021-04-29,1584.55,1592.9,1583.98,1590.46
2021-04-30,1591.12,1593.23,1580.74,1583.13
2021-05-05,1581.86,1583.27,1547.35,1549.22
2021-05-06,1553.27,1575.37,1551.42,1571.91
2021-05-07,1582.25,1589.21,1577.19,1585.03
2021-05-10,1596.61,1596.8,1576.79,1588.15
2021-05-11,1579.25,1590.54,1566.91,1578.93
2021-05-12,1576.66,1578.34,1557.94,1571.85
2021-05-13,1554.1,1561.8,1501.02,1548.13
2021-05-14,1555.72,1558.86,1532.29,1549.48
2021-05-17,1542.23,1554.08,1529.69,1549.16
2021-05-18,1559.93,1570.37,1558.85,1566.8
2021-05-19,1561.97,1570.05,1557.83,1562.24
2021-05-20,1565.39,1568.72,1554.54,1554.54
2021-05-21,1559.82,1560.51,1546.55,1552.44
2021-05-24,1555.23,1559.6,1547.14,1551.85
2021-05-25,1562.89,1572.03,1560.13,1568.58
2021-05-27,1570.5,1587.54,1568.89,1582.96
2021-05-28,1590.44,1595.45,1579.53,1581.98
2021-05-31,1582.56,1594.65,1578.09,1593.59
2021-06-01,1602.65,1620.53,1598.66,1618.59
2021-06-02,1624.83,1627.67,1612.94,1617.55
2021-06-04,1613.72,1622.89,1611.34,1611.53
2021-06-07,1618.74,1625.56,1611.78,1612.59
2021-06-08,1614.85,1618.7,1605.31,1612.88
2021-06-09,1618.06,1628.42,1617.83,1626.27
2021-06-10,1631.92,1636.22,1623.57,1625.27
2021-06-11,1632.04,1636.92,1628.14,1636.56
2021-06-14,1641.68,1642.8,1629.33,1633.06
2021-06-15,1634.45,1636.1,1618.6,1622.31
2021-06-16,1622.78,1631.23,1619.23,1624.79
2021-06-17,1621.38,1631.69,1615.62,1617.65
2021-06-18,1619.88,1622.43,1604.44,1612.98
2021-06-21,1596.96,1602.66,1590.55,1601.13
2021-06-22,1610.85,1613.66,1598.56,1599.23
2021-06-23,1605.31,1606.39,1590.63,1592.08
2021-06-24,1587.73,1589.33,1569.93,1585.72
2021-06-25,1592.02,1596.16,1577.63,1582.67
2021-06-28,1572.18,1581.34,1565.31,1579.17
2021-06-29,1580.89,1596.08,1579.44,1591.43
2021-06-30,1597.26,1600.57,1584.47,1587.79
2021-07-01,1591.04,1596.36,1584.69,1593.75
2021-07-02,1591.37,1596.05,1574.92,1578.49
2021-07-05,1580.69,1582.46,1573.67,1579.28
2021-07-06,1585.96,1594.15,1585.34,1591.43
2021-07-07,1585.04,1587.7,1574.14,1576.6
2021-07-08,1563.96,1567.33,1540.56,1543.67
2021-07-09,1537.97,1554.6,1535.69,1552.09
2021-07-12,1558.63,1561.72,1544.71,1549.84
2021-07-13,1557.26,1571.82,1555.88,1570.99
2021-07-14,1570.12,1573.04,1561.0,1569.7
2021-07-15,1575.05,1580.43,1570.96,1572.01
2021-07-16,1569.23,1575.66,1567.17,1574.37
2021-07-19,1557.81,1563.88,1551.79,1556.01
2021-07-20,1551.26,1552.38,1530.62,1538.86
2021-07-21,1543.17,1545.39,1532.34,1540.88
2021-07-22,1549.85,1554.65,1546.26,1552.36
2021-07-23,1550.86,1553.25,1540.35,1545.1
2021-07-27,1547.4,1551.43,1531.81,1537.63
2021-07-29,1541.8,1545.08,1533.94,1537.78
2021-07-30,1536.91,1539.03,1516.77,1521.92
2021-08-02,1523.42,1525.73,1513.71,1525.11
2021-08-03,1525.24,1540.52,1524.37,1540.51
2021-08-04,1542.11,1548.63,1533.36,1545.86
2021-08-05,1544.83,1547.38,1526.91,1527.66
2021-08-06,1530.43,1537.27,1514.67,1521.72
2021-08-09,1528.16,1543.71,1525.29,1540.19
2021-08-10,1544.31,1551.61,1539.4,1542.62
2021-08-11,1549.41,1550.74,1531.58,1532.71
2021-08-13,1530.68,1541.08,1525.51,1528.32
2021-08-16,1527.08,1532.94,1512.28,1531.24
2021-08-17,1536.94,1545.95,1533.32,1544.22
2021-08-18,1546.71,1557.08,1545.33,1551.87
2021-08-19,1546.7,1553.9,1543.75,1544.28
2021-08-20,1549.92,1554.45,1545.92,1553.18
2021-08-23,1566.1,1583.13,1565.93,1582.07
2021-08-24,1590.12,1598.39,1585.46,1586.98
2021-08-25,1591.29,1601.09,1588.37,1600.49
2021-08-26,1601.99,1603.99,1595.69,1601.91
2021-08-27,1602.16,1615.22,1600.0,1611.2
2021-08-30,1621.68,1634.92,1621.42,1633.77
2021-08-31,1632.65,1643.76,1628.12,1638.75
2021-09-01,1643.01,1646.07,1628.16,1634.48
2021-09-02,1634.25,1652.03,1633.12,1647.75
2021-09-03,1654.0,1657.79,1644.12,1650.33
2021-09-06,1652.33,1655.04,1644.56,1648.37
2021-09-07,1653.67,1658.08,1635.11,1636.45
2021-09-08,1632.18,1641.29,1627.17,1640.45
2021-09-09,1637.65,1646.07,1626.95,1629.12
